time (UTC),sea_surface_height_above_sea_level_geoid_mhhw (m),z (m),timestamp
2018-10-16 00:00:00+00:00,0.0183,0.0,1539648000.0
2018-10-16 01:00:00+00:00,-0.0061,0.0,1539651600.0
2018-10-16 02:00:00+00:00,-0.0518,0.0,1539655200.0
2018-10-16 03:00:00+00:00,-0.1067,0.0,1539658800.0
2018-10-16 04:00:00+00:00,-0.125,0.0,1539662400.0
2018-10-16 05:00:00+00:00,-0.1433,0.0,1539666000.0
2018-10-16 06:00:00+00:00,-0.1494,0.0,1539669600.0
2018-10-16 07:00:00+00:00,-0.1433,0.0,1539673200.0
2018-10-16 08:00:00+00:00,-0.1311,0.0,1539676800.0
2018-10-16 09:00:00+00:00,-0.1219,0.0,1539680400.0
2018-10-16 10:00:00+00:00,-0.1707,0.0,1539684000.0
2018-10-16 11:00:00+00:00,-0.1829,0.0,1539687600.0
2018-10-16 12:00:00+00:00,-0.2164,0.0,1539691200.0
2018-10-16 13:00:00+00:00,-0.2316,0.0,1539694800.0
2018-10-16 14:00:00+00:00,-0.2804,0.0,1539698400.0
2018-10-16 15:00:00+00:00,-0.3231,0.0,1539702000.0
2018-10-16 16:00:00+00:00,-0.3749,0.0,1539705600.0
2018-10-16 17:00:00+00:00,-0.4023,0.0,1539709200.0
2018-10-16 18:00:00+00:00,-0.3962,0.0,1539712800.0
2018-10-16 19:00:00+00:00,-0.4267,0.0,1539716400.0
2018-10-16 20:00:00+00:00,-0.4328,0.0,1539720000.0
2018-10-16 21:00:00+00:00,-0.4359,0.0,1539723600.0
2018-10-16 22:00:00+00:00,-0.4511,0.0,1539727200.0
2018-10-16 23:00:00+00:00,-0.4145,0.0,1539730800.0
2018-10-17 00:00:00+00:00,-0.4115,0.0,1539734400.0
2018-10-17 01:00:00+00:00,-0.3871,0.0,1539738000.0
2018-10-17 02:00:00+00:00,-0.3779999999999999,0.0,1539741600.0
2018-10-17 03:00:00+00:00,-0.3597,0.0,1539745200.0
2018-10-17 04:00:00+00:00,-0.3353,0.0,1539748800.0
2018-10-17 05:00:00+00:00,-0.2865,0.0,1539752400.0
2018-10-17 06:00:00+00:00,-0.2591,0.0,1539756000.0
2018-10-17 07:00:00+00:00,-0.2286,0.0,1539759600.0
2018-10-17 08:00:00+00:00,-0.1829,0.0,1539763200.0
2018-10-17 09:00:00+00:00,-0.1463,0.0,1539766800.0
2018-10-17 10:00:00+00:00,-0.1219,0.0,1539770400.0
2018-10-17 11:00:00+00:00,-0.1128,0.0,1539774000.0
2018-10-17 12:00:00+00:00,-0.1219,0.0,1539777600.0
2018-10-17 13:00:00+00:00,-0.1494,0.0,1539781200.0
2018-10-17 14:00:00+00:00,-0.1951,0.0,1539784800.0
2018-10-17 15:00:00+00:00,-0.2042,0.0,1539788400.0
2018-10-17 16:00:00+00:00,-0.2256,0.0,1539792000.0
2018-10-17 17:00:00+00:00,-0.2652,0.0,1539795600.0
2018-10-17 18:00:00+00:00,-0.2896,0.0,1539799200.0
2018-10-17 19:00:00+00:00,-0.2865,0.0,1539802800.0
2018-10-17 20:00:00+00:00,-0.2865,0.0,1539806400.0
2018-10-17 21:00:00+00:00,-0.2713,0.0,1539810000.0
2018-10-17 22:00:00+00:00,-0.2682,0.0,1539813600.0
2018-10-17 23:00:00+00:00,-0.2408,0.0,1539817200.0
2018-10-18 00:00:00+00:00,-0.2256,0.0,1539820800.0
2018-10-18 01:00:00+00:00,-0.2164,0.0,1539824400.0
2018-10-18 02:00:00+00:00,-0.2286,0.0,1539828000.0
2018-10-18 03:00:00+00:00,-0.2774,0.0,1539831600.0
2018-10-18 04:00:00+00:00,-0.2774,0.0,1539835200.0
2018-10-18 05:00:00+00:00,-0.2926,0.0,1539838800.0
2018-10-18 06:00:00+00:00,-0.2957,0.0,1539842400.0
2018-10-18 07:00:00+00:00,-0.3231,0.0,1539846000.0
2018-10-18 08:00:00+00:00,-0.3231,0.0,1539849600.0
2018-10-18 09:00:00+00:00,-0.3383,0.0,1539853200.0
2018-10-18 10:00:00+00:00,-0.3078,0.0,1539856800.0
2018-10-18 11:00:00+00:00,-0.3231,0.0,1539860400.0
2018-10-18 12:00:00+00:00,-0.3139,0.0,1539864000.0
2018-10-18 13:00:00+00:00,-0.3627,0.0,1539867600.0
2018-10-18 14:00:00+00:00,-0.3779999999999999,0.0,1539871200.0
2018-10-18 15:00:00+00:00,-0.4145,0.0,1539874800.0
2018-10-18 16:00:00+00:00,-0.4328,0.0,1539878400.0
2018-10-18 17:00:00+00:00,-0.4755,0.0,1539882000.0
2018-10-18 18:00:00+00:00,-0.4968,0.0,1539885600.0
2018-10-18 19:00:00+00:00,-0.506,0.0,1539889200.0
2018-10-18 20:00:00+00:00,-0.509,0.0,1539892800.0
2018-10-18 21:00:00+00:00,-0.4938,0.0,1539896400.0
2018-10-18 22:00:00+00:00,-0.4663,0.0,1539900000.0
2018-10-18 23:00:00+00:00,-0.4145,0.0,1539903600.0
2018-10-19 00:00:00+00:00,-0.3779999999999999,0.0,1539907200.0
2018-10-19 01:00:00+00:00,-0.3353,0.0,1539910800.0
2018-10-19 02:00:00+00:00,-0.3292,0.0,1539914400.0
2018-10-19 03:00:00+00:00,-0.3353,0.0,1539918000.0
2018-10-19 04:00:00+00:00,-0.3322,0.0,1539921600.0
2018-10-19 05:00:00+00:00,-0.3475,0.0,1539925200.0
2018-10-19 06:00:00+00:00,-0.3719,0.0,1539928800.0
2018-10-19 07:00:00+00:00,-0.381,0.0,1539932400.0
2018-10-19 08:00:00+00:00,-0.3901,0.0,1539936000.0
2018-10-19 09:00:00+00:00,-0.4054,0.0,1539939600.0
2018-10-19 10:00:00+00:00,-0.3871,0.0,1539943200.0
2018-10-19 11:00:00+00:00,-0.3932,0.0,1539946800.0
2018-10-19 12:00:00+00:00,-0.3566,0.0,1539950400.0
2018-10-19 13:00:00+00:00,-0.3444,0.0,1539954000.0
2018-10-19 14:00:00+00:00,-0.3414,0.0,1539957600.0
2018-10-19 16:00:00+00:00,-0.3688,0.0,1539964800.0
2018-10-19 17:00:00+00:00,-0.3993,0.0,1539968400.0
2018-10-19 18:00:00+00:00,-0.4084,0.0,1539972000.0
2018-10-19 19:00:00+00:00,-0.4145,0.0,1539975600.0
2018-10-19 20:00:00+00:00,-0.4023,0.0,1539979200.0
2018-10-19 21:00:00+00:00,-0.384,0.0,1539982800.0
2018-10-19 22:00:00+00:00,-0.3719,0.0,1539986400.0
2018-10-19 23:00:00+00:00,-0.3383,0.0,1539990000.0
2018-10-20 01:00:00+00:00,-0.256,0.0,1539997200.0
2018-10-20 02:00:00+00:00,-0.2195,0.0,1540000800.0
2018-10-20 03:00:00+00:00,-0.2073,0.0,1540004400.0
2018-10-20 04:00:00+00:00,-0.2042,0.0,1540008000.0
2018-10-20 05:00:00+00:00,-0.2164,0.0,1540011600.0
2018-10-20 06:00:00+00:00,-0.2347,0.0,1540015200.0
2018-10-20 07:00:00+00:00,-0.2377,0.0,1540018800.0
2018-10-20 08:00:00+00:00,-0.2377,0.0,1540022400.0
2018-10-20 09:00:00+00:00,-0.2377,0.0,1540026000.0
2018-10-20 10:00:00+00:00,-0.2195,0.0,1540029600.0
2018-10-20 11:00:00+00:00,-0.1889999999999999,0.0,1540033200.0
2018-10-20 12:00:00+00:00,-0.1768,0.0,1540036800.0
2018-10-20 13:00:00+00:00,-0.1524,0.0,1540040400.0
2018-10-20 14:00:00+00:00,-0.1463,0.0,1540044000.0
2018-10-20 15:00:00+00:00,-0.1463,0.0,1540047600.0
2018-10-20 16:00:00+00:00,-0.1615,0.0,1540051200.0
2018-10-20 17:00:00+00:00,-0.1676,0.0,1540054800.0
2018-10-20 18:00:00+00:00,-0.1554,0.0,1540058400.0
2018-10-20 19:00:00+00:00,-0.1768,0.0,1540062000.0
2018-10-20 20:00:00+00:00,-0.1737,0.0,1540065600.0
2018-10-20 21:00:00+00:00,-0.1463,0.0,1540069200.0
2018-10-20 22:00:00+00:00,-0.1219,0.0,1540072800.0
2018-10-20 23:00:00+00:00,-0.1006,0.0,1540076400.0
2018-10-21 00:00:00+00:00,-0.0518,0.0,1540080000.0
2018-10-21 01:00:00+00:00,-0.0061,0.0,1540083600.0
2018-10-21 02:00:00+00:00,0.0152,0.0,1540087200.0
2018-10-21 03:00:00+00:00,0.0518,0.0,1540090800.0
2018-10-21 04:00:00+00:00,0.0762,0.0,1540094400.0
2018-10-21 05:00:00+00:00,0.0823,0.0,1540098000.0
2018-10-21 06:00:00+00:00,0.0701,0.0,1540101600.0
2018-10-21 07:00:00+00:00,0.0518,0.0,1540105200.0
2018-10-21 08:00:00+00:00,0.0366,0.0,1540108800.0
2018-10-21 09:00:00+00:00,0.0335,0.0,1540112400.0
2018-10-21 10:00:00+00:00,0.0183,0.0,1540116000.0
2018-10-21 11:00:00+00:00,0.0366,0.0,1540119600.0
2018-10-21 12:00:00+00:00,0.0732,0.0,1540123200.0
2018-10-21 13:00:00+00:00,0.0914,0.0,1540126800.0
2018-10-21 14:00:00+00:00,0.0945,0.0,1540130400.0
2018-10-21 15:00:00+00:00,0.0914,0.0,1540134000.0
2018-10-21 16:00:00+00:00,0.0823,0.0,1540137600.0
2018-10-21 17:00:00+00:00,0.0549,0.0,1540141200.0
2018-10-21 18:00:00+00:00,0.0366,0.0,1540144800.0
2018-10-21 19:00:00+00:00,-0.0061,0.0,1540148400.0
2018-10-21 20:00:00+00:00,-0.0274,0.0,1540152000.0
2018-10-21 21:00:00+00:00,-0.0457,0.0,1540155600.0
2018-10-21 22:00:00+00:00,-0.0427,0.0,1540159200.0
2018-10-21 23:00:00+00:00,-0.0396,0.0,1540162800.0
2018-10-22 00:00:00+00:00,-0.0061,0.0,1540166400.0
2018-10-22 01:00:00+00:00,0.0396,0.0,1540170000.0
2018-10-22 02:00:00+00:00,0.061,0.0,1540173600.0
2018-10-22 03:00:00+00:00,0.0671,0.0,1540177200.0
2018-10-22 05:00:00+00:00,0.0366,0.0,1540184400.0
2018-10-22 06:00:00+00:00,-0.0183,0.0,1540188000.0
2018-10-22 07:00:00+00:00,-0.0732,0.0,1540191600.0
2018-10-22 08:00:00+00:00,-0.1097,0.0,1540195200.0
2018-10-22 09:00:00+00:00,-0.1554,0.0,1540198800.0
2018-10-22 10:00:00+00:00,-0.1981,0.0,1540202400.0
2018-10-22 11:00:00+00:00,-0.2438,0.0,1540206000.0
2018-10-22 12:00:00+00:00,-0.2865,0.0,1540209600.0
2018-10-22 13:00:00+00:00,-0.3139,0.0,1540213200.0
2018-10-22 14:00:00+00:00,-0.3383,0.0,1540216800.0
2018-10-22 15:00:00+00:00,-0.3444,0.0,1540220400.0
2018-10-22 16:00:00+00:00,-0.3597,0.0,1540224000.0
2018-10-22 17:00:00+00:00,-0.3962,0.0,1540227600.0
2018-10-22 18:00:00+00:00,-0.3993,0.0,1540231200.0
2018-10-22 19:00:00+00:00,-0.4054,0.0,1540234800.0
2018-10-22 20:00:00+00:00,-0.4389,0.0,1540238400.0
2018-10-22 21:00:00+00:00,-0.4572,0.0,1540242000.0
2018-10-22 22:00:00+00:00,-0.4724,0.0,1540245600.0
2018-10-22 23:00:00+00:00,-0.4694,0.0,1540249200.0
2018-10-23 01:00:00+00:00,-0.4663,0.0,1540256400.0
2018-10-23 02:00:00+00:00,-0.4572,0.0,1540260000.0
2018-10-23 03:00:00+00:00,-0.4237,0.0,1540263600.0
2018-10-23 04:00:00+00:00,-0.4054,0.0,1540267200.0
2018-10-23 05:00:00+00:00,-0.3932,0.0,1540270800.0
2018-10-23 06:00:00+00:00,-0.381,0.0,1540274400.0
2018-10-23 07:00:00+00:00,-0.3688,0.0,1540278000.0
2018-10-23 08:00:00+00:00,-0.3719,0.0,1540281600.0
2018-10-23 09:00:00+00:00,-0.3627,0.0,1540285200.0
2018-10-23 10:00:00+00:00,-0.3719,0.0,1540288800.0
2018-10-23 11:00:00+00:00,-0.3566,0.0,1540292400.0
2018-10-23 12:00:00+00:00,-0.3383,0.0,1540296000.0
2018-10-23 13:00:00+00:00,-0.3322,0.0,1540299600.0
2018-10-23 14:00:00+00:00,-0.2896,0.0,1540303200.0
2018-10-23 15:00:00+00:00,-0.2591,0.0,1540306800.0
2018-10-23 16:00:00+00:00,-0.2377,0.0,1540310400.0
2018-10-23 17:00:00+00:00,-0.256,0.0,1540314000.0
2018-10-23 18:00:00+00:00,-0.2499,0.0,1540317600.0
2018-10-23 19:00:00+00:00,-0.2926,0.0,1540321200.0
2018-10-23 20:00:00+00:00,-0.3261,0.0,1540324800.0
2018-10-23 21:00:00+00:00,-0.32,0.0,1540328400.0
2018-10-23 22:00:00+00:00,-0.3505,0.0,1540332000.0
2018-10-23 23:00:00+00:00,-0.3475,0.0,1540335600.0
2018-10-24 00:00:00+00:00,-0.3414,0.0,1540339200.0
2018-10-24 01:00:00+00:00,-0.3353,0.0,1540342800.0
2018-10-24 02:00:00+00:00,-0.3048,0.0,1540346400.0
2018-10-24 03:00:00+00:00,-0.256,0.0,1540350000.0
2018-10-24 04:00:00+00:00,-0.2225,0.0,1540353600.0
2018-10-24 05:00:00+00:00,-0.2042,0.0,1540357200.0
2018-10-24 06:00:00+00:00,-0.2256,0.0,1540360800.0
2018-10-24 07:00:00+00:00,-0.2316,0.0,1540364400.0
2018-10-24 08:00:00+00:00,-0.2256,0.0,1540368000.0
2018-10-24 09:00:00+00:00,-0.2408,0.0,1540371600.0
2018-10-24 10:00:00+00:00,-0.256,0.0,1540375200.0
2018-10-24 11:00:00+00:00,-0.2987,0.0,1540378800.0
2018-10-24 12:00:00+00:00,-0.3048,0.0,1540382400.0
2018-10-24 13:00:00+00:00,-0.3383,0.0,1540386000.0
2018-10-24 14:00:00+00:00,-0.3566,0.0,1540389600.0
2018-10-24 15:00:00+00:00,-0.3353,0.0,1540393200.0
2018-10-24 16:00:00+00:00,-0.3505,0.0,1540396800.0
2018-10-24 17:00:00+00:00,-0.3536,0.0,1540400400.0
2018-10-24 18:00:00+00:00,-0.3749,0.0,1540404000.0
2018-10-24 19:00:00+00:00,-0.381,0.0,1540407600.0
2018-10-24 20:00:00+00:00,-0.3901,0.0,1540411200.0
2018-10-24 21:00:00+00:00,-0.4328,0.0,1540414800.0
2018-10-24 22:00:00+00:00,-0.3962,0.0,1540418400.0
2018-10-24 23:00:00+00:00,-0.4054,0.0,1540422000.0
2018-10-25 00:00:00+00:00,-0.3627,0.0,1540425600.0
2018-10-25 01:00:00+00:00,-0.32,0.0,1540429200.0
2018-10-25 02:00:00+00:00,-0.256,0.0,1540432800.0
2018-10-25 03:00:00+00:00,-0.2164,0.0,1540436400.0
2018-10-25 04:00:00+00:00,-0.1554,0.0,1540440000.0
2018-10-25 05:00:00+00:00,-0.0975,0.0,1540443600.0
2018-10-25 06:00:00+00:00,-0.064,0.0,1540447200.0
2018-10-25 07:00:00+00:00,-0.0579,0.0,1540450800.0
2018-10-25 08:00:00+00:00,-0.0579,0.0,1540454400.0
2018-10-25 09:00:00+00:00,-0.0701,0.0,1540458000.0
2018-10-25 10:00:00+00:00,-0.0579,0.0,1540461600.0
2018-10-25 11:00:00+00:00,-0.064,0.0,1540465200.0
2018-10-25 12:00:00+00:00,-0.0853,0.0,1540468800.0
2018-10-25 13:00:00+00:00,-0.0762,0.0,1540472400.0
2018-10-25 14:00:00+00:00,-0.0366,0.0,1540476000.0
2018-10-25 15:00:00+00:00,-0.0213,0.0,1540479600.0
2018-10-25 16:00:00+00:00,-0.0122,0.0,1540483200.0
2018-10-25 17:00:00+00:00,0.0061,0.0,1540486800.0
2018-10-25 18:00:00+00:00,0.0152,0.0,1540490400.0
2018-10-25 19:00:00+00:00,-0.0122,0.0,1540494000.0
2018-10-25 20:00:00+00:00,-0.064,0.0,1540497600.0
2018-10-25 21:00:00+00:00,-0.0853,0.0,1540501200.0
2018-10-25 22:00:00+00:00,-0.1036,0.0,1540504800.0
2018-10-25 23:00:00+00:00,-0.1433,0.0,1540508400.0
2018-10-26 01:00:00+00:00,-0.1463,0.0,1540515600.0
2018-10-26 02:00:00+00:00,-0.1219,0.0,1540519200.0
2018-10-26 03:00:00+00:00,-0.1067,0.0,1540522800.0
2018-10-26 04:00:00+00:00,-0.0945,0.0,1540526400.0
2018-10-26 05:00:00+00:00,-0.1036,0.0,1540530000.0
2018-10-26 06:00:00+00:00,-0.1158,0.0,1540533600.0
2018-10-26 07:00:00+00:00,-0.128,0.0,1540537200.0
2018-10-26 08:00:00+00:00,-0.1585,0.0,1540540800.0
2018-10-26 09:00:00+00:00,-0.1859,0.0,1540544400.0
2018-10-26 10:00:00+00:00,-0.2286,0.0,1540548000.0
2018-10-26 11:00:00+00:00,-0.2469,0.0,1540551600.0
2018-10-26 12:00:00+00:00,-0.2713,0.0,1540555200.0
2018-10-26 13:00:00+00:00,-0.317,0.0,1540558800.0
2018-10-26 14:00:00+00:00,-0.381,0.0,1540562400.0
2018-10-26 15:00:00+00:00,-0.3475,0.0,1540566000.0
2018-10-26 16:00:00+00:00,-0.3353,0.0,1540569600.0
2018-10-26 17:00:00+00:00,-0.3597,0.0,1540573200.0
2018-10-26 18:00:00+00:00,-0.3536,0.0,1540576800.0
2018-10-26 19:00:00+00:00,-0.4176,0.0,1540580400.0
2018-10-26 20:00:00+00:00,-0.4298,0.0,1540584000.0
2018-10-26 21:00:00+00:00,-0.4511,0.0,1540587600.0
2018-10-26 22:00:00+00:00,-0.4755,0.0,1540591200.0
2018-10-26 23:00:00+00:00,-0.4968,0.0,1540594800.0
2018-10-27 00:00:00+00:00,-0.5121,0.0,1540598400.0
2018-10-27 01:00:00+00:00,-0.5182,0.0,1540602000.0
2018-10-27 02:00:00+00:00,-0.5029,0.0,1540605600.0
2018-10-27 03:00:00+00:00,-0.4938,0.0,1540609200.0
2018-10-27 04:00:00+00:00,-0.4755,0.0,1540612800.0
2018-10-27 05:00:00+00:00,-0.4237,0.0,1540616400.0
2018-10-27 06:00:00+00:00,-0.4267,0.0,1540620000.0
2018-10-27 07:00:00+00:00,-0.445,0.0,1540623600.0
2018-10-27 08:00:00+00:00,-0.4481,0.0,1540627200.0
2018-10-27 09:00:00+00:00,-0.4663,0.0,1540630800.0
2018-10-27 10:00:00+00:00,-0.4999,0.0,1540634400.0
2018-10-27 11:00:00+00:00,-0.5121,0.0,1540638000.0
2018-10-27 12:00:00+00:00,-0.5486,0.0,1540641600.0
2018-10-27 13:00:00+00:00,-0.5761,0.0,1540645200.0
2018-10-27 14:00:00+00:00,-0.5974,0.0,1540648800.0
2018-10-27 15:00:00+00:00,-0.6187,0.0,1540652400.0
2018-10-27 16:00:00+00:00,-0.637,0.0,1540656000.0
2018-10-27 17:00:00+00:00,-0.6309,0.0,1540659600.0
2018-10-27 18:00:00+00:00,-0.6157,0.0,1540663200.0
2018-10-27 19:00:00+00:00,-0.6187,0.0,1540666800.0
2018-10-27 20:00:00+00:00,-0.6157,0.0,1540670400.0
2018-10-27 21:00:00+00:00,-0.6187,0.0,1540674000.0
2018-10-27 22:00:00+00:00,-0.6401,0.0,1540677600.0
2018-10-27 23:00:00+00:00,-0.637,0.0,1540681200.0
2018-10-28 00:00:00+00:00,-0.6553,0.0,1540684800.0
2018-10-28 01:00:00+00:00,-0.6767,0.0,1540688400.0
2018-10-28 02:00:00+00:00,-0.6584,0.0,1540692000.0
2018-10-28 03:00:00+00:00,-0.6523,0.0,1540695600.0
2018-10-28 04:00:00+00:00,-0.6431,0.0,1540699200.0
2018-10-28 05:00:00+00:00,-0.6157,0.0,1540702800.0
2018-10-28 06:00:00+00:00,-0.5791,0.0,1540706400.0
2018-10-28 07:00:00+00:00,-0.5334,0.0,1540710000.0
2018-10-28 08:00:00+00:00,-0.4907,0.0,1540713600.0
2018-10-28 09:00:00+00:00,-0.4785,0.0,1540717200.0
2018-10-28 10:00:00+00:00,-0.4602,0.0,1540720800.0
2018-10-28 11:00:00+00:00,-0.4633,0.0,1540724400.0
2018-10-28 12:00:00+00:00,-0.4542,0.0,1540728000.0
2018-10-28 13:00:00+00:00,-0.4481,0.0,1540731600.0
2018-10-28 14:00:00+00:00,-0.445,0.0,1540735200.0
2018-10-28 15:00:00+00:00,-0.442,0.0,1540738800.0
2018-10-28 16:00:00+00:00,-0.4145,0.0,1540742400.0
2018-10-28 17:00:00+00:00,-0.381,0.0,1540746000.0
2018-10-28 18:00:00+00:00,-0.3383,0.0,1540749600.0
2018-10-28 19:00:00+00:00,-0.3109,0.0,1540753200.0
2018-10-28 20:00:00+00:00,-0.2957,0.0,1540756800.0
2018-10-28 21:00:00+00:00,-0.2713,0.0,1540760400.0
2018-10-28 22:00:00+00:00,-0.256,0.0,1540764000.0
2018-10-28 23:00:00+00:00,-0.2408,0.0,1540767600.0
2018-10-29 01:00:00+00:00,-0.2377,0.0,1540774800.0
2018-10-29 02:00:00+00:00,-0.2347,0.0,1540778400.0
2018-10-29 03:00:00+00:00,-0.2225,0.0,1540782000.0
2018-10-29 04:00:00+00:00,-0.1798,0.0,1540785600.0
2018-10-29 05:00:00+00:00,-0.1341,0.0,1540789200.0
2018-10-29 06:00:00+00:00,-0.0914,0.0,1540792800.0
2018-10-29 07:00:00+00:00,0.9936,0.0,1540796400.0
2018-10-29 08:00:00+00:00,-0.0396,0.0,1540800000.0
2018-10-29 09:00:00+00:00,-0.0396,0.0,1540803600.0
2018-10-29 10:00:00+00:00,-0.0488,0.0,1540807200.0
2018-10-29 11:00:00+00:00,-0.061,0.0,1540810800.0
2018-10-29 12:00:00+00:00,-0.1128,0.0,1540814400.0
2018-10-29 13:00:00+00:00,-0.1341,0.0,1540818000.0
2018-10-29 14:00:00+00:00,-0.1554,0.0,1540821600.0
2018-10-29 15:00:00+00:00,-0.1585,0.0,1540825200.0
2018-10-29 16:00:00+00:00,-0.1585,0.0,1540828800.0
2018-10-29 17:00:00+00:00,-0.1341,0.0,1540832400.0
2018-10-29 18:00:00+00:00,-0.1128,0.0,1540836000.0
2018-10-29 19:00:00+00:00,-0.1006,0.0,1540839600.0
2018-10-29 20:00:00+00:00,-0.1006,0.0,1540843200.0
2018-10-29 21:00:00+00:00,-0.0945,0.0,1540846800.0
2018-10-29 22:00:00+00:00,-0.1189,0.0,1540850400.0
2018-10-29 23:00:00+00:00,-0.1341,0.0,1540854000.0
2018-10-30 00:00:00+00:00,-0.1798,0.0,1540857600.0
2018-10-30 01:00:00+00:00,-0.2042,0.0,1540861200.0
2018-10-30 02:00:00+00:00,-0.2195,0.0,1540864800.0
2018-10-30 03:00:00+00:00,-0.253,0.0,1540868400.0
2018-10-30 04:00:00+00:00,-0.2713,0.0,1540872000.0
2018-10-30 05:00:00+00:00,-0.2499,0.0,1540875600.0
2018-10-30 06:00:00+00:00,-0.2377,0.0,1540879200.0
2018-10-30 07:00:00+00:00,-0.2377,0.0,1540882800.0
2018-10-30 08:00:00+00:00,-0.2195,0.0,1540886400.0
2018-10-30 09:00:00+00:00,-0.2316,0.0,1540890000.0
2018-10-30 10:00:00+00:00,-0.2469,0.0,1540893600.0
2018-10-30 11:00:00+00:00,-0.2957,0.0,1540897200.0
2018-10-30 12:00:00+00:00,-0.3292,0.0,1540900800.0
2018-10-30 13:00:00+00:00,-0.3688,0.0,1540904400.0
2018-10-30 14:00:00+00:00,-0.4054,0.0,1540908000.0
2018-10-30 15:00:00+00:00,-0.4663,0.0,1540911600.0
2018-10-30 16:00:00+00:00,-0.5121,0.0,1540915200.0
2018-10-30 17:00:00+00:00,-0.5273,0.0,1540918800.0
2018-10-30 18:00:00+00:00,-0.509,0.0,1540922400.0
2018-10-30 19:00:00+00:00,-0.5182,0.0,1540926000.0
2018-10-30 20:00:00+00:00,-0.4846,0.0,1540929600.0
2018-10-30 21:00:00+00:00,-0.4694,0.0,1540933200.0
2018-10-30 22:00:00+00:00,-0.4511,0.0,1540936800.0
2018-10-30 23:00:00+00:00,-0.4389,0.0,1540940400.0
2018-10-31 00:00:00+00:00,-0.4115,0.0,1540944000.0
2018-10-31 01:00:00+00:00,-0.3932,0.0,1540947600.0
2018-10-31 02:00:00+00:00,-0.3719,0.0,1540951200.0
2018-10-31 03:00:00+00:00,-0.3536,0.0,1540954800.0
2018-10-31 04:00:00+00:00,-0.3078,0.0,1540958400.0
2018-10-31 05:00:00+00:00,-0.2682,0.0,1540962000.0
2018-10-31 06:00:00+00:00,-0.2347,0.0,1540965600.0
2018-10-31 07:00:00+00:00,-0.2042,0.0,1540969200.0
2018-10-31 08:00:00+00:00,-0.1676,0.0,1540972800.0
2018-10-31 09:00:00+00:00,-0.1372,0.0,1540976400.0
2018-10-31 10:00:00+00:00,-0.1219,0.0,1540980000.0
2018-10-31 11:00:00+00:00,-0.1189,0.0,1540983600.0
2018-10-31 12:00:00+00:00,-0.1311,0.0,1540987200.0
2018-10-31 13:00:00+00:00,-0.1524,0.0,1540990800.0
2018-10-31 14:00:00+00:00,-0.1676,0.0,1540994400.0
2018-10-31 15:00:00+00:00,-0.1737,0.0,1540998000.0
2018-10-31 16:00:00+00:00,-0.1859,0.0,1541001600.0
2018-10-31 17:00:00+00:00,-0.1951,0.0,1541005200.0
2018-10-31 18:00:00+00:00,-0.1951,0.0,1541008800.0
2018-10-31 19:00:00+00:00,-0.1859,0.0,1541012400.0
2018-10-31 20:00:00+00:00,-0.192,0.0,1541016000.0
2018-10-31 21:00:00+00:00,-0.2012,0.0,1541019600.0
2018-10-31 22:00:00+00:00,-0.1889999999999999,0.0,1541023200.0
2018-10-31 23:00:00+00:00,-0.1859,0.0,1541026800.0
2018-11-01 01:00:00+00:00,-0.1798,0.0,1541034000.0
2018-11-01 02:00:00+00:00,-0.1646,0.0,1541037600.0
2018-11-01 03:00:00+00:00,-0.1433,0.0,1541041200.0
2018-11-01 04:00:00+00:00,-0.0914,0.0,1541044800.0
2018-11-01 05:00:00+00:00,-0.0579,0.0,1541048400.0
2018-11-01 06:00:00+00:00,-0.0152,0.0,1541052000.0
2018-11-01 07:00:00+00:00,0.0274,0.0,1541055600.0
2018-11-01 08:00:00+00:00,0.0792,0.0,1541059200.0
2018-11-01 09:00:00+00:00,0.125,0.0,1541062800.0
2018-11-01 10:00:00+00:00,0.1463,0.0,1541066400.0
2018-11-01 11:00:00+00:00,0.1494,0.0,1541070000.0
2018-11-01 12:00:00+00:00,0.1158,0.0,1541073600.0
2018-11-01 13:00:00+00:00,0.0945,0.0,1541077200.0
2018-11-01 14:00:00+00:00,0.0762,0.0,1541080800.0
2018-11-01 15:00:00+00:00,0.0396,0.0,1541084400.0
2018-11-01 16:00:00+00:00,0.0274,0.0,1541088000.0
2018-11-01 17:00:00+00:00,0.0091,0.0,1541091600.0
2018-11-01 18:00:00+00:00,0.0152,0.0,1541095200.0
2018-11-01 19:00:00+00:00,0.0305,0.0,1541098800.0
2018-11-01 20:00:00+00:00,0.064,0.0,1541102400.0
2018-11-01 21:00:00+00:00,0.0975,0.0,1541106000.0
2018-11-01 22:00:00+00:00,0.1189,0.0,1541109600.0
2018-11-01 23:00:00+00:00,0.1372,0.0,1541113200.0
2018-11-02 00:00:00+00:00,0.1463,0.0,1541116800.0
2018-11-02 01:00:00+00:00,0.1463,0.0,1541120400.0
2018-11-02 02:00:00+00:00,0.1433,0.0,1541124000.0
2018-11-02 03:00:00+00:00,0.1341,0.0,1541127600.0
2018-11-02 04:00:00+00:00,0.125,0.0,1541131200.0
2018-11-02 05:00:00+00:00,0.1311,0.0,1541134800.0
2018-11-02 06:00:00+00:00,0.1524,0.0,1541138400.0
2018-11-02 07:00:00+00:00,0.1615,0.0,1541142000.0
2018-11-02 08:00:00+00:00,0.1798,0.0,1541145600.0
2018-11-02 09:00:00+00:00,0.1859,0.0,1541149200.0
2018-11-02 10:00:00+00:00,0.2073,0.0,1541152800.0
